id,name,lexicon_volume,lexicon_number,lexicon_addendum,gospels_acts_unattested,josephus,rare
6873,Joseph,1,88,0,0,0,0
6874,Joseph,1,89,0,0,0,0
6875,Joseph,1,90,0,0,0,0
6876,Joseph,1,91,0,0,0,0
6877,Joseph,1,92,0,0,0,0
6878,Joseph,1,93,0,0,0,0
6879,Joseph,1,94,0,0,0,0
6880,Joseph,1,95,0,0,0,0
6881,Joseph,1,96,0,0,0,0
6882,Joseph,1,97,0,0,0,0
6883,Joseph,1,98,0,0,0,0
6884,Joseph,1,99,0,0,0,0
6885,Joseph,1,100,0,0,0,0
6886,Joseph,1,101,0,0,0,0
6887,Joseph,1,102,0,0,0,0
6888,Joseph,1,103,0,0,0,0
6889,Joseph,1,104,0,0,0,0
6890,Joseph,1,105,0,0,0,0
6891,Joseph,1,106,0,0,0,0
6892,Joseph,1,107,0,0,0,0
6893,Joseph,1,108,0,0,0,0
6894,Joseph,1,109,0,0,0,0
6895,Joseph,1,110,0,0,0,0
6896,Joseph,1,111,0,0,0,0
6897,Joseph,1,112,0,0,0,0
6898,Joseph,1,113,0,0,0,0
6899,Joseph,1,114,0,0,0,0
6900,Joseph,1,115,0,0,0,0
6901,Joseph,1,116,0,0,0,0
6902,Joseph,1,117,0,0,0,0
6903,Joseph,1,118,0,0,0,0
6904,Joseph,1,119,0,0,0,0
6905,Joseph,1,120,0,0,0,0
6906,Joseph,1,121,0,0,0,0
6907,Joseph,1,122,0,0,0,0
6908,Joseph,1,123,0,0,0,0
6909,Joseph,1,124,0,0,0,0
6910,Joseph,1,125,0,0,0,0
6911,Joseph,1,126,0,0,0,0
6912,Joseph,1,127,0,0,0,0
6913,Joseph,1,128,0,0,0,0
6914,Joseph,1,129,0,0,0,0
6915,Joseph,1,130,0,0,0,0
6916,Joseph,1,131,0,0,0,0
6917,Joseph,1,132,0,0,0,0
6918,Joseph,1,133,0,0,0,0
6919,Joseph,1,134,0,0,0,0
6923,Joseph,1,138,0,0,0,0
6924,Joseph,1,139,0,0,0,0
6925,Joseph,1,140,0,0,0,0
6926,Joseph,1,141,0,0,0,0
6927,Joseph,1,142,0,0,0,0
6930,Joseph,1,145,0,0,0,0
6932,Joseph,1,147,0,0,0,0
6933,Joseph,1,148,0,0,0,0
6939,Joseph,1,154,0,0,0,0
6940,Joseph,1,155,0,0,0,0
6941,Joseph,1,156,0,0,0,0
6942,Joseph,1,157,0,0,0,0
6943,Joseph,1,158,0,0,0,0
6944,Joseph,1,159,0,0,0,0
6945,Joseph,1,160,0,0,0,0
6947,Joseph,1,162,0,0,0,0
6948,Joseph,1,163,0,0,0,0
6949,Joseph,1,164,0,0,0,0
6950,Joseph,1,165,0,0,0,0
6967,Joseph,1,182,0,0,0,0
6977,Joseph,1,192,0,0,0,0
6978,Joseph,1,193,0,0,0,0
6979,Joseph,1,194,0,0,0,0
6980,Joseph,1,195,0,0,0,0
6984,Joseph,1,199,0,0,0,0
6985,Joseph,1,200,0,0,0,0
6986,Joseph,1,201,0,0,0,0
6987,Joseph,1,202,0,0,0,0
6988,Joseph,1,203,0,0,0,0
6989,Joseph,1,204,0,0,0,0
6990,Joseph,1,205,0,0,0,0
6993,Joseph,1,208,0,0,0,0
6995,Joseph,1,210,0,0,0,0
6999,Joseph,1,214,0,0,0,0
7000,Joseph,1,215,0,0,0,0
7001,Joseph,1,216,0,0,0,0
7002,Joseph,1,217,0,0,0,0
7003,Joseph,1,218,0,0,0,0
7004,Joseph,1,219,0,0,0,0
7005,Joseph,1,220,0,0,0,0
7006,Joseph,1,221,0,0,0,0
7007,Joseph,1,222,0,0,0,0
7008,Joseph,1,223,0,0,0,0
7009,Joseph,1,224,0,0,0,0
7010,Joseph,1,225,0,0,0,0
7011,Joseph,1,226,0,0,0,0
7012,Joseph,1,227,0,0,0,0
7013,Joseph,1,228,0,0,0,0
7014,Joseph,1,229,0,0,0,0
7286,Judah,1,8,0,0,1,0
7287,Judah,1,9,0,0,1,0
7288,Judah,1,10,0,0,1,0
7289,Judah,1,11,0,0,1,0
7290,Judah,1,12,0,0,1,0
7291,Judah,1,13,0,0,1,0
7292,Judah,1,14,0,0,1,0
7293,Judah,1,15,0,0,1,0
7294,Judah,1,16,0,0,1,0
7296,Judah,1,18,0,0,1,0
7297,Judah,1,19,0,0,0,0
7298,Judah,1,20,0,1,0,0
7299,Judah,1,21,0,1,0,0
7302,Judah,1,24,0,1,0,0
7303,Judah,1,25,0,0,0,0
7309,Judah,1,31,0,0,0,0
7310,Judah,1,32,0,0,0,0
7311,Judah,1,33,0,0,0,0
7312,Judah,1,34,0,0,0,0
7313,Judah,1,35,0,0,0,0
7314,Judah,1,36,0,0,0,0
7315,Judah,1,37,0,0,0,0
7316,Judah,1,38,0,0,0,0
7317,Judah,1,39,0,0,0,0
7318,Judah,1,40,0,0,0,0
7319,Judah,1,41,0,0,0,0
7320,Judah,1,42,0,0,0,0
7321,Judah,1,43,0,0,0,0
7322,Judah,1,44,0,0,0,0
7324,Judah,1,46,0,0,0,0
7325,Judah,1,47,0,0,0,0
7326,Judah,1,48,0,0,0,0
7327,Judah,1,49,0,0,0,0
7328,Judah,1,50,0,0,0,0
7329,Judah,1,51,0,0,0,0
7330,Judah,1,52,0,0,0,0
7332,Judah,1,54,0,0,0,0
7333,Judah,1,55,0,0,0,0
7334,Judah,1,56,0,0,0,0
7335,Judah,1,57,0,0,0,0
7336,Judah,1,58,0,0,0,0
7338,Judah,1,60,0,0,0,0
7339,Judah,1,61,0,0,0,0
7340,Judah,1,62,0,0,0,0
7341,Judah,1,63,0,0,0,0
7344,Judah,1,66,0,0,0,0
7345,Judah,1,67,0,0,0,0
7346,Judah,1,68,0,0,0,0
7347,Judah,1,69,0,0,0,0
7348,Judah,1,70,0,0,0,0
7351,Judah,1,73,0,0,0,0
7352,Judah,1,74,0,0,0,0
7353,Judah,1,75,0,0,0,0
7356,Judah,1,78,0,0,0,0
7357,Judah,1,79,0,0,0,0
7358,Judah,1,80,0,0,0,0
7359,Judah,1,81,0,0,0,0
7360,Judah,1,82,0,0,0,0
7361,Judah,1,83,0,0,0,0
7362,Judah,1,84,0,0,0,0
7363,Judah,1,85,0,0,0,0
7364,Judah,1,86,0,0,0,0
7365,Judah,1,87,0,0,0,0
7366,Judah,1,88,0,0,0,0
7367,Judah,1,89,0,0,0,0
7368,Judah,1,90,0,0,0,0
7369,Judah,1,91,0,0,0,0
7371,Judah,1,93,0,0,0,0
7372,Judah,1,94,0,0,0,0
7373,Judah,1,95,0,0,0,0
7374,Judah,1,96,0,0,0,0
7375,Judah,1,97,0,0,0,0
7376,Judah,1,98,0,0,0,0
7377,Judah,1,99,0,0,0,0
7378,Judah,1,100,0,0,0,0
7379,Judah,1,101,0,0,0,0
7380,Judah,1,102,0,0,0,0
7381,Judah,1,103,0,0,0,0
7382,Judah,1,104,0,0,0,0
7383,Judah,1,105,0,0,0,0
7384,Judah,1,106,0,0,0,0
7385,Judah,1,107,0,0,0,0
7386,Judah,1,108,0,0,0,0
7387,Judah,1,109,0,0,0,0
7388,Judah,1,110,0,0,0,0
7389,Judah,1,111,0,0,0,0
7390,Judah,1,112,0,0,0,0
7391,Judah,1,113,0,0,0,0
7392,Judah,1,114,0,0,0,0
7393,Judah,1,115,0,0,0,0
7394,Judah,1,116,0,0,0,0
7395,Judah,1,117,0,0,0,0
7396,Judah,1,118,0,0,0,0
7397,Judah,1,119,0,0,0,0
7398,Judah,1,120,0,0,0,0
7399,Judah,1,121,0,0,0,0
7400,Judah,1,122,0,0,0,0
7401,Judah,1,123,0,0,0,0
7402,Judah,1,124,0,0,0,0
7405,Judah,1,127,0,0,0,0
7406,Judah,1,128,0,0,0,0
7407,Judah,1,129,0,0,0,0
7414,Judah,1,136,0,0,0,0
7416,Judah,1,138,0,0,0,0
7427,Judah,1,149,0,0,0,0
7441,Judah,1,163,0,0,0,0
7443,Judah,1,165,0,0,0,0
7444,Judah,1,166,0,0,0,0
7445,Judah,1,167,0,0,0,0
7447,Judah,1,169,0,0,0,0
7448,Judah,1,170,0,0,0,0
7449,Judah,1,171,0,0,0,0
7450,Judah,1,172,0,0,0,0
7451,Judah,1,173,0,0,0,0
7452,Judah,1,174,0,0,0,0
7453,Judah,1,175,0,0,0,0
7454,Judah,1,176,0,0,0,0
7455,Judah,1,177,0,0,0,0
7456,Judah,1,178,0,0,0,0
7457,Judah,1,179,0,0,0,0
8053,Levi,1,2,0,0,1,0
8054,Levi,1,3,0,0,1,0
8055,Levi,1,4,0,0,1,0
8056,Levi,1,5,0,0,1,0
8058,Levi,1,7,0,1,0,0
8060,Levi,1,9,0,0,0,0
8064,Levi,1,13,0,0,0,0
8065,Levi,1,14,0,0,0,0
8066,Levi,1,15,0,0,0,0
8067,Levi,1,16,0,0,0,0
8068,Levi,1,17,0,0,0,0
8069,Levi,1,18,0,0,0,0
8070,Levi,1,19,0,0,0,0
8071,Levi,1,20,0,0,0,0
8072,Levi,1,21,0,0,0,0
8073,Levi,1,22,0,0,0,0
8074,Levi,1,23,0,0,0,0
8077,Levi,1,26,0,0,0,0
8078,Levi,1,27,0,0,0,0
8079,Levi,1,28,0,0,0,0
8080,Levi,1,29,0,0,0,0
8457,Manaseh,1,1,0,0,1,0
8460,Manaseh,1,4,0,0,0,0
8461,Manaseh,1,5,0,0,0,0
8463,Manaseh,1,7,0,0,0,0
8464,Manaseh,1,8,0,0,0,0
8465,Manaseh,1,9,0,0,0,0
8469,Manaseh,1,13,0,0,0,0
8470,Manaseh,1,14,0,0,0,0
8471,Manaseh,1,15,0,0,0,0
9049,Mattathias,1,6,0,0,1,0
9050,Mattathias,1,7,0,0,1,0
9051,Mattathias,1,8,0,0,1,0
9052,Mattathias,1,9,0,0,1,0
9054,Mattathias,1,11,0,0,1,0
9055,Mattathias,1,12,0,0,1,0
9058,Mattathias,1,15,0,0,1,0
9059,Mattathias,1,16,0,0,0,0
9060,Mattathias,1,17,0,1,0,0
9061,Mattathias,1,18,0,0,0,0
9062,Mattathias,1,19,0,0,0,0
9063,Mattathias,1,20,0,0,0,0
9064,Mattathias,1,21,0,0,0,0
9066,Mattathias,1,23,0,0,0,0
9067,Mattathias,1,24,0,0,0,0
9068,Mattathias,1,25,0,0,0,0
9069,Mattathias,1,26,0,0,0,0
9070,Mattathias,1,27,0,0,0,0
9071,Mattathias,1,28,0,0,0,0
9072,Mattathias,1,29,0,0,0,0
9073,Mattathias,1,30,0,0,0,0
9074,Mattathias,1,31,0,0,0,0
9075,Mattathias,1,32,0,0,0,0
9076,Mattathias,1,33,0,0,0,0
9077,Mattathias,1,34,0,0,0,0
9078,Mattathias,1,35,0,0,0,0
9079,Mattathias,1,36,0,0,0,0
9080,Mattathias,1,37,0,0,0,0
9081,Mattathias,1,38,0,0,0,0
9082,Mattathias,1,39,0,0,0,0
9083,Mattathias,1,40,0,0,0,0
9084,Mattathias,1,41,0,0,0,0
9085,Mattathias,1,42,0,0,0,0
9086,Mattathias,1,43,0,0,0,0
9087,Mattathias,1,44,0,0,0,0
9088,Mattathias,1,45,0,0,0,0
9091,Mattathias,1,48,0,0,0,0
9092,Mattathias,1,49,0,0,0,0
9093,Mattathias,1,50,0,0,0,0
9094,Mattathias,1,51,0,0,0,0
9095,Mattathias,1,52,0,0,0,0
9103,Mattathias,1,60,0,0,0,0
9104,Mattathias,1,61,0,0,0,0
9105,Mattathias,1,62,0,0,0,0
9106,Mattathias,1,63,0,0,0,0
9222,Menahem,1,1,0,0,1,0
9224,Menahem,1,3,0,1,0,0
9225,Menahem,1,4,0,0,0,0
9226,Menahem,1,5,0,0,0,0
9227,Menahem,1,6,0,0,0,0
9228,Menahem,1,7,0,0,0,0
9231,Menahem,1,10,0,0,0,0
9232,Menahem,1,11,0,0,0,0
9233,Menahem,1,12,0,0,0,0
9235,Menahem,1,14,0,0,0,0
9238,Menahem,1,17,0,0,0,0
9239,Menahem,1,18,0,0,0,0
9240,Menahem,1,19,0,0,0,0
9241,Menahem,1,20,0,0,0,0
9242,Menahem,1,21,0,0,0,0
9243,Menahem,1,22,0,0,0,0
9244,Menahem,1,23,0,0,0,0
9245,Menahem,1,24,0,0,0,0
9246,Menahem,1,25,0,0,0,0
9247,Menahem,1,26,0,0,0,0
9248,Menahem,1,27,0,0,0,0
9249,Menahem,1,28,0,0,0,0
9264,Menahem,1,43,0,0,0,0
9265,Menahem,1,44,0,0,0,0
9266,Menahem,1,45,0,0,0,0
9382,Meyasha,1,1,0,0,0,1
9383,Meyasha,1,2,0,0,0,1
9497,Moses,1,1,0,0,0,1
9587,Nahmani,1,2,0,0,0,1
9588,Nahmani,1,3,0,0,0,1
9604,Nahum,1,2,0,0,0,0
9606,Nahum,1,4,0,0,0,0
9607,Nahum,1,5,0,0,0,0
9608,Nahum,1,6,0,0,0,0
9663,Neriyah,1,1,0,0,0,1
9680,Nathan,1,4,0,0,0,0
9681,Nathan,1,5,0,0,0,0
9683,Nathan,1,7,0,0,0,0
9684,Nathan,1,8,0,0,0,0
9686,Nathan,1,10,0,0,0,0
9687,Nathan,1,11,0,0,0,0
9688,Nathan,1,12,0,0,0,0
9735,Nathanel,1,1,0,0,1,0
9736,Nathanel,1,2,0,1,0,0
9737,Nathanel,1,3,0,0,0,0
9738,Nathanel,1,4,0,0,0,0
9739,Nathanel,1,5,0,0,0,0
9740,Nathanel,1,6,0,0,0,0
9741,Nathanel,1,7,0,0,0,0
9775,Noadiah,1,1,0,0,0,1
9787,Nehemiah,1,3,0,0,0,0
9789,Nehemiah,1,5,0,0,0,0
9790,Nehemiah,1,6,0,0,0,0
9791,Nehemiah,1,7,0,0,0,0
9793,Nehemiah,1,9,0,0,0,0
10302,Pedayah,1,1,0,0,0,0
10303,Pedayah,1,2,0,0,0,0
10304,Pedayah,1,3,0,0,0,0
10316,Pelalyah,1,1,0,0,0,1
10318,Pelatyah,1,1,0,0,0,1
